Stage,Body,Window,Type,Raw_Count,Total_Area,Avg_Area
All,20000030,5,Conjunction,7092,1142307.0,161.07000732421875
All,20000031,1,Opposition,1467,234025.0,159.52999877929688
All,20000031,1,Conjunction,1361,221549.0,162.77999877929688
All,20000031,2,Opposition,2912,471685.0,161.97999572753906
All,20000031,2,Conjunction,2748,440456.0,160.27999877929688
All,20000031,3,Opposition,4360,712875.0625,163.5
All,20000031,3,Conjunction,4129,651349.0,157.75
All,20000031,4,Opposition,5815,950358.0,163.42999267578125
All,20000031,4,Conjunction,5565,863195.0625,155.11000061035156
All,20000031,5,Opposition,7235,1169669.0,161.6699981689453
All,20000031,5,Conjunction,7025,1098129.0,156.32000732421875
All,20000032,1,Opposition,1362,215057.0,157.89999389648438
All,20000032,1,Conjunction,1431,221803.0,155.0
All,20000032,2,Opposition,2811,446481.0,158.8300018310547
All,20000032,2,Conjunction,2923,469241.0,160.52999877929688
All,20000032,3,Opposition,4211,681280.0,161.7899932861328
All,20000032,3,Conjunction,4340,697044.0,160.61000061035156
All,20000032,4,Opposition,5646,911050.0,161.36000061035156
All,20000032,4,Conjunction,5728,917195.0625,160.1199951171875
All,20000032,5,Opposition,7018,1117688.0,159.25999450683594
All,20000032,5,Conjunction,7146,1150583.0,161.00999450683594
All,20000033,1,Opposition,1428,237427.0,166.27000427246094
All,20000033,1,Conjunction,1451,224016.0,154.38999938964844
All,20000033,2,Opposition,2894,464041.0,160.35000610351562
All,20000033,2,Conjunction,2867,432845.0,150.97000122070312
All,20000033,3,Opposition,4290,690350.0,160.9199981689453
All,20000033,3,Conjunction,4274,655247.0,153.30999755859375
All,20000033,4,Opposition,5708,900672.9375,157.7899932861328
All,20000033,4,Conjunction,5698,892934.0,156.7100067138672
All,20000033,5,Opposition,7099,1115821.0,157.17999267578125
All,20000033,5,Conjunction,7112,1130937.0,159.02000427246094
All,20000034,1,Opposition,1488,220989.0,148.50999450683594
All,20000034,1,Conjunction,1425,221126.0,155.17999267578125
All,20000034,2,Opposition,2924,445363.0,152.30999755859375
All,20000034,2,Conjunction,2835,435007.0,153.44000244140625
All,20000034,3,Opposition,4308,671979.0625,155.97999572753906
All,20000034,3,Conjunction,4192,647936.0,154.55999755859375
All,20000034,4,Opposition,5740,892122.0,155.4199981689453
All,20000034,4,Conjunction,5612,859259.0625,153.11000061035156
All,20000034,5,Opposition,7162,1128589.0,157.5800018310547
All,20000034,5,Conjunction,7012,1087353.0,155.07000732421875
All,20000035,1,Opposition,1407,214479.0,152.44000244140625
All,20000035,1,Conjunction,1512,248422.0,164.3000030517578
All,20000035,2,Opposition,2791,435946.0,156.1999969482422
All,20000035,2,Conjunction,2887,451023.0,156.22999572753906
All,20000035,3,Opposition,4214,650922.0,154.47000122070312
All,20000035,3,Conjunction,4338,688880.9375,158.8000030517578
All,20000035,4,Opposition,5606,853746.0,152.2899932861328
All,20000035,4,Conjunction,5786,935420.0,161.6699981689453
All,20000035,5,Opposition,7070,1085014.0,153.47000122070312
All,20000035,5,Conjunction,7207,1172786.0,162.72999572753906
All,20000036,1,Opposition,1520,257531.0,169.42999267578125
All,20000036,1,Conjunction,1440,223874.0,155.47000122070312
All,20000036,2,Opposition,2954,488916.0,165.50999450683594
All,20000036,2,Conjunction,2852,462572.0,162.19000244140625
All,20000036,3,Opposition,4411,720854.0,163.4199981689453
All,20000036,3,Conjunction,4242,666029.0,157.00999450683594
All,20000036,4,Opposition,5793,929902.0,160.52000427246094
All,20000036,4,Conjunction,5651,877215.0625,155.22999572753906
All,20000036,5,Opposition,7143,1145451.0,160.36000061035156
All,20000036,5,Conjunction,7071,1089454.0,154.07000732421875
All,20000037,1,Opposition,1362,233165.0,171.19000244140625
All,20000037,1,Conjunction,1443,232136.0,160.8699951171875
All,20000037,2,Opposition,2804,457769.0,163.25999450683594
All,20000037,2,Conjunction,2850,443001.0,155.44000244140625
All,20000037,3,Opposition,4219,675378.0,160.0800018310547
All,20000037,3,Conjunction,4266,659730.0,154.64999389648438
All,20000037,4,Opposition,5752,930688.0,161.8000030517578
All,20000037,4,Conjunction,5668,879252.9375,155.1300048828125
All,20000037,5,Opposition,7181,1161461.0,161.74000549316406
All,20000037,5,Conjunction,7032,1092694.0,155.38999938964844
All,20000038,1,Opposition,1371,215155.0,156.92999267578125
All,20000038,1,Conjunction,1399,210758.0,150.64999389648438
All,20000038,2,Opposition,2831,448563.0,158.4499969482422
All,20000038,2,Conjunction,2867,445738.0,155.47000122070312
All,20000038,3,Opposition,4223,680488.0,161.13999938964844
All,20000038,3,Conjunction,4327,675679.0625,156.14999389648438
All,20000038,4,Opposition,5706,916683.0625,160.64999389648438
All,20000038,4,Conjunction,5713,883267.0625,154.61000061035156
All,20000038,5,Opposition,7170,1144460.0,159.6199951171875
All,20000038,5,Conjunction,7094,1114768.0,157.13999938964844
All,20000039,1,Opposition,1426,216376.0,151.74000549316406
All,20000039,1,Conjunction,1347,203300.0,150.92999267578125
All,20000039,2,Opposition,2908,452393.0,155.57000732421875
All,20000039,2,Conjunction,2754,426025.0,154.69000244140625
All,20000039,3,Opposition,4360,679754.0,155.91000366210938
All,20000039,3,Conjunction,4223,654149.0,154.89999389648438
All,20000039,4,Opposition,5813,911282.0,156.77000427246094
All,20000039,4,Conjunction,5614,857783.0625,152.7899932861328
All,20000039,5,Opposition,7181,1122319.0,156.2899932861328
All,20000039,5,Conjunction,7069,1086350.0,153.67999267578125
All,20000040,1,Opposition,1380,227453.0,164.82000732421875
All,20000040,1,Conjunction,1462,235890.0,161.35000610351562
All,20000040,2,Opposition,2791,454869.0,162.97999572753906
All,20000040,2,Conjunction,2855,446264.0,156.30999755859375
All,20000040,3,Opposition,4242,683544.9375,161.13999938964844
All,20000040,3,Conjunction,4257,673688.0,158.25
All,20000040,4,Opposition,5600,911668.9375,162.8000030517578
All,20000040,4,Conjunction,5786,916536.0,158.41000366210938
All,20000040,5,Opposition,7045,1135672.0,161.1999969482422
All,20000040,5,Conjunction,7292,1143278.0,156.7899932861328
All,20000041,1,Opposition,1460,237590.0,162.72999572753906
All,20000041,1,Conjunction,1416,229306.0,161.94000244140625
All,20000041,2,Opposition,2921,467784.0,160.14999389648438
All,20000041,2,Conjunction,2816,430781.0,152.97999572753906
All,20000041,3,Opposition,4435,714806.0,161.1699981689453
All,20000041,3,Conjunction,4188,634942.0,151.61000061035156
All,20000041,4,Opposition,5846,932092.9375,159.44000244140625
All,20000041,4,Conjunction,5597,843492.0,150.6999969482422
All,20000041,5,Opposition,7327,1161491.0,158.52000427246094
All,20000041,5,Conjunction,7018,1064059.0,151.6199951171875
All,20000042,1,Opposition,1453,204462.0,140.72000122070312
All,20000042,1,Conjunction,1456,236386.0,162.35000610351562
All,20000042,2,Opposition,2890,415538.0,143.77999877929688
All,20000042,2,Conjunction,2865,469265.0,163.7899932861328
All,20000042,3,Opposition,4317,630332.0,146.00999450683594
All,20000042,3,Conjunction,4342,716316.0,164.97000122070312
All,20000042,4,Opposition,5779,863810.0,149.47000122070312
All,20000042,4,Conjunction,5793,946212.0,163.33999633789062
All,20000042,5,Opposition,7148,1076359.0,150.5800018310547
All,20000042,5,Conjunction,7188,1173814.0,163.3000030517578
All,20000043,1,Opposition,1455,246450.0,169.3800048828125
All,20000043,1,Conjunction,1408,212492.0,150.9199981689453
All,20000043,2,Opposition,2931,467735.0,159.5800018310547
All,20000043,2,Conjunction,2758,419105.0,151.9600067138672
All,20000043,3,Opposition,4401,717592.9375,163.0500030517578
All,20000043,3,Conjunction,4181,661751.0,158.27999877929688
All,20000043,4,Opposition,5829,952230.0,163.36000061035156
All,20000043,4,Conjunction,5601,859478.0,153.4499969482422
All,20000043,5,Opposition,7338,1182121.0,161.10000610351562
All,20000043,5,Conjunction,6975,1077159.0,154.42999267578125
All,20000044,1,Opposition,1357,224015.0,165.0800018310547
All,20000044,1,Conjunction,1451,234029.0,161.2899932861328
All,20000044,2,Opposition,2699,434784.0,161.08999633789062
All,20000044,2,Conjunction,2864,457944.0,159.89999389648438
All,20000044,3,Opposition,4184,655695.0,156.7100067138672
All,20000044,3,Conjunction,4379,674598.0,154.0500030517578
All,20000044,4,Opposition,5627,873632.9375,155.25999450683594
All,20000044,4,Conjunction,5823,910208.0,156.30999755859375
All,20000044,5,Opposition,7026,1103250.0,157.02000427246094
All,20000044,5,Conjunction,7218,1142179.0,158.24000549316406
All,20000045,1,Opposition,1338,203530.0,152.1199951171875
All,20000045,1,Conjunction,1381,226978.0,164.36000061035156
All,20000045,2,Opposition,2766,414426.0,149.8300018310547
All,20000045,2,Conjunction,2807,462425.0,164.74000549316406
All,20000045,3,Opposition,4171,641755.0,153.86000061035156
All,20000045,3,Conjunction,4258,703808.0,165.2899932861328
All,20000045,4,Opposition,5612,882088.0,157.17999267578125
All,20000045,4,Conjunction,5762,935708.0,162.38999938964844
All,20000045,5,Opposition,7042,1117173.0,158.63999938964844
All,20000045,5,Conjunction,7210,1161233.0,161.05999755859375
All,20000046,1,Opposition,1401,228723.0,163.25999450683594
All,20000046,1,Conjunction,1365,203190.0,148.86000061035156
All,20000046,2,Opposition,2887,466894.0,161.72000122070312
All,20000046,2,Conjunction,2695,414734.0,153.88999938964844
All,20000046,3,Opposition,4373,700648.0,160.22000122070312
All,20000046,3,Conjunction,4070,643072.0,158.0
All,20000046,4,Opposition,5809,932006.0,160.44000244140625
All,20000046,4,Conjunction,5455,870255.0625,159.52999877929688
All,20000046,5,Opposition,7198,1159531.0,161.08999633789062
All,20000046,5,Conjunction,6875,1081052.0,157.24000549316406
All,20000047,1,Opposition,1372,237096.0,172.80999755859375
All,20000047,1,Conjunction,1397,221250.0,158.3800048828125
All,20000047,2,Opposition,2723,461513.0,169.49000549316406
All,20000047,2,Conjunction,2815,459598.0,163.27000427246094
All,20000047,3,Opposition,4184,706904.0,168.9499969482422
All,20000047,3,Conjunction,4196,674015.0625,160.6300048828125
All,20000047,4,Opposition,5549,937072.0,168.8699951171875
All,20000047,4,Conjunction,5600,869864.9375,155.3300018310547
All,20000047,5,Opposition,7049,1161117.0,164.72000122070312
All,20000047,5,Conjunction,7009,1098381.0,156.7100067138672
All,20000048,1,Opposition,1410,213271.0,151.25999450683594
All,20000048,1,Conjunction,1363,218360.0,160.2100067138672
All,20000048,2,Opposition,2848,459387.0,161.3000030517578
All,20000048,2,Conjunction,2847,430153.0,151.08999633789062
All,20000048,3,Opposition,4341,684594.0,157.6999969482422
All,20000048,3,Conjunction,4263,654845.0,153.61000061035156
All,20000048,4,Opposition,5731,896232.9375,156.3800048828125
All,20000048,4,Conjunction,5703,888475.0625,155.7899932861328
All,20000048,5,Opposition,7199,1129447.0,156.88999938964844
All,20000048,5,Conjunction,7213,1124389.0,155.8800048828125
All,20000049,1,Opposition,1444,234387.0,162.32000732421875
All,20000049,1,Conjunction,1429,219846.0,153.85000610351562
All,20000049,2,Opposition,2903,469563.0,161.75
All,20000049,2,Conjunction,2837,442780.0,156.07000732421875
All,20000049,3,Opposition,4310,688936.9375,159.85000610351562
All,20000049,3,Conjunction,4164,674435.0625,161.97000122070312
All,20000049,4,Opposition,5726,900675.0625,157.3000030517578
All,20000049,4,Conjunction,5597,913806.0,163.27000427246094
All,20000049,5,Opposition,7232,1154612.0,159.64999389648438
All,20000049,5,Conjunction,6991,1121109.0,160.36000061035156
All,20000050,1,Opposition,1456,228009.0,156.60000610351562
All,20000050,1,Conjunction,1400,214044.0,152.88999938964844
All,20000050,2,Opposition,2886,447926.0,155.2100067138672
All,20000050,2,Conjunction,2798,449234.0,160.55999755859375
All,20000050,3,Opposition,4272,666770.0,156.0800018310547
All,20000050,3,Conjunction,4202,667789.0,158.9199981689453
All,20000050,4,Opposition,5663,877406.0,154.94000244140625
All,20000050,4,Conjunction,5642,899656.9375,159.4600067138672
All,20000050,5,Opposition,7082,1100390.0,155.3800048828125
All,20000050,5,Conjunction,7059,1133633.0,160.58999633789062
All,20000051,1,Opposition,1442,235027.0,162.99000549316406
All,20000051,1,Conjunction,1385,225207.0,162.60000610351562
All,20000051,2,Opposition,2892,462453.0,159.91000366210938
All,20000051,2,Conjunction,2870,464245.0,161.75999450683594
All,20000051,3,Opposition,4305,702711.0625,163.22999572753906
All,20000051,3,Conjunction,4268,674936.9375,158.13999938964844
All,20000051,4,Opposition,5740,922744.9375,160.75999450683594
All,20000051,4,Conjunction,5737,904424.0,157.64999389648438
All,20000051,5,Opposition,7205,1148089.0,159.35000610351562
All,20000051,5,Conjunction,7184,1129693.0,157.25
All,20000052,1,Opposition,1438,221910.0,154.32000732421875
All,20000052,1,Conjunction,1386,210405.0,151.80999755859375
All,20000052,2,Opposition,2846,445909.0,156.67999267578125
All,20000052,2,Conjunction,2769,440684.0,159.14999389648438
All,20000052,3,Opposition,4233,680384.0,160.72999572753906
All,20000052,3,Conjunction,4176,651063.0,155.91000366210938
All,20000052,4,Opposition,5703,902683.0625,158.27999877929688
All,20000052,4,Conjunction,5528,854608.0,154.60000610351562
All,20000052,5,Opposition,7120,1125700.0,158.10000610351562
All,20000052,5,Conjunction,6968,1091456.0,156.63999938964844
All,20000053,1,Opposition,1472,226427.0,153.82000732421875
All,20000053,1,Conjunction,1353,217012.0,160.38999938964844
All,20000053,2,Opposition,2904,453979.0,156.3300018310547
All,20000053,2,Conjunction,2774,442864.0,159.64999389648438
All,20000053,3,Opposition,4375,675079.0625,154.3000030517578
All,20000053,3,Conjunction,4276,681263.0625,159.32000732421875
All,20000053,4,Opposition,5821,898128.0,154.2899932861328
All,20000053,4,Conjunction,5709,904590.0,158.4499969482422
All,20000053,5,Opposition,7222,1135554.0,157.24000549316406
All,20000053,5,Conjunction,7115,1133176.0,159.27000427246094
All,20000054,1,Opposition,1395,208053.0,149.13999938964844
All,20000054,1,Conjunction,1419,228330.0,160.91000366210938
All,20000054,2,Opposition,2851,432922.0,151.85000610351562
All,20000054,2,Conjunction,2889,458805.0,158.80999755859375
All,20000054,3,Opposition,4275,656180.0,153.49000549316406
All,20000054,3,Conjunction,4392,697436.9375,158.8000030517578
All,20000054,4,Opposition,5679,878248.9375,154.64999389648438
All,20000054,4,Conjunction,5782,928803.0625,160.63999938964844
All,20000054,5,Opposition,7063,1090402.0,154.3800048828125
All,20000054,5,Conjunction,7180,1149791.0,160.13999938964844
All,20000055,1,Opposition,1493,252653.0,169.22999572753906
All,20000055,1,Conjunction,1388,216942.0,156.3000030517578
All,20000055,2,Opposition,2892,470834.0,162.80999755859375
All,20000055,2,Conjunction,2788,449342.0,161.1699981689453
All,20000055,3,Opposition,4347,708383.0625,162.9600067138672
All,20000055,3,Conjunction,4174,658882.0,157.85000610351562
All,20000055,4,Opposition,5805,945959.0625,162.9600067138672
All,20000055,4,Conjunction,5620,884715.0625,157.4199981689453
All,20000055,5,Opposition,7298,1191305.0,163.24000549316406
All,20000055,5,Conjunction,7027,1106890.0,157.52000427246094
All,20000056,1,Opposition,1383,234245.0,169.3699951171875
All,20000056,1,Conjunction,1474,230156.0,156.13999938964844
All,20000056,2,Opposition,2832,467653.0,165.1300048828125
All,20000056,2,Conjunction,2912,459226.0,157.6999969482422
All,20000056,3,Opposition,4257,683534.0,160.57000732421875
All,20000056,3,Conjunction,4340,678900.0,156.42999267578125
All,20000056,4,Opposition,5693,891440.0,156.58999633789062
All,20000056,4,Conjunction,5738,907674.0,158.19000244140625
All,20000056,5,Opposition,7150,1116963.0,156.22000122070312
All,20000056,5,Conjunction,7109,1124322.0,158.14999389648438
All,20000057,1,Opposition,1446,234885.0,162.44000244140625
All,20000057,1,Conjunction,1407,221909.0,157.72000122070312
All,20000057,2,Opposition,2850,463252.0,162.5399932861328
All,20000057,2,Conjunction,2773,440085.0,158.6999969482422
All,20000057,3,Opposition,4270,690255.0625,161.64999389648438
All,20000057,3,Conjunction,4246,656061.0,154.50999450683594
All,20000057,4,Opposition,5717,916084.0,160.24000549316406
All,20000057,4,Conjunction,5625,876607.0625,155.83999633789062
All,20000057,5,Opposition,7156,1158310.0,161.8699951171875
All,20000057,5,Conjunction,7033,1108712.0,157.63999938964844
All,20000058,1,Opposition,1419,205180.0,144.58999633789062
All,20000058,1,Conjunction,1404,211846.0,150.88999938964844
All,20000058,2,Opposition,2928,450775.0,153.9499969482422
All,20000058,2,Conjunction,2784,427039.0,153.38999938964844
All,20000058,3,Opposition,4379,686848.9375,156.85000610351562
All,20000058,3,Conjunction,4203,663590.0,157.8800048828125
All,20000058,4,Opposition,5898,939072.9375,159.22000122070312
